0,0,3.3071898600000003,3.3071898600000003,false,0.015
0,1,10.65810204,10.65810204,false,0.004
0,2,4.07346366,4.07346366,false,0.003
0,3,8.830226880000001,8.830226880000001,false,0.002
0,4,1.83532434,1.83532434,false,0.002
0,5,6.38546832,6.38546832,false,0.002
0,6,0.67089156,0.67089156,false,0.001
0,7,1.8210902400000002,1.8210902400000002,false,0.002
0,8,5.187833100000001,5.187833100000001,false,0.002
0,9,3.96477,3.96477,false,0.002
0,10,7.71600198,7.71600198,false,0.002
0,11,3.27174624,3.27174624,false,0.002
0,12,4.56344922,4.56344922,false,0.002
0,13,3.47929806,3.47929806,false,0.002
0,14,5.00619726,5.00619726,false,0.001
0,15,5.324234880000001,5.324234880000001,false,0.001
0,16,5.222321040000001,394.73684208,true,0.003
0,17,3.7617489,3.7617489,false,0.001
0,18,0.67089156,0.67089156,false,0.001
0,19,6.33945552,6.33945552,false,0.001
0,20,20.75048538,20.75048538,false,0.009
0,21,394.73684208,394.73684208,true,0.001
0,22,4.76471868,4.76471868,false,0.002
0,23,4.51596774,394.73684208,true,0.001
0,24,2.0034847200000003,2.0034847200000003,false,0.001
0,25,1.36384704,1.36384704,false,0.001
0,26,2.93702034,2.93702034,false,0.001
0,27,6.09979542,6.09979542,false,0.001
0,28,4.3425742199999995,4.3425742199999995,false,0.001
0,29,394.73684208,394.73684208,true,0.001
0,30,394.73684208,394.73684208,true,0.001
0,31,394.73684208,394.73684208,true,0.001
0,32,394.73684208,394.73684208,true,0.0
0,33,4.15341414,4.15341414,false,0.001
0,34,3.5245056,3.5245056,false,0.0
0,35,11.58252018,11.58252018,false,0.001
0,36,6.61224816,394.73684208,true,0.001
0,37,3.6900858000000003,3.6900858000000003,false,0.0
0,38,3.20186436,3.20186436,false,0.001
0,39,12.55387248,12.55387248,false,0.001
0,40,1.46420982,1.46420982,false,0.0
0,41,5.55586098,7.13480832,false,0.001
0,42,394.73684208,394.73684208,true,0.002
0,43,3.40383486,3.40383486,false,0.001
0,44,4.0636437,4.0636437,false,0.001
0,45,5.1834408,6.7623881400000005,false,0.001
0,46,394.73684208,394.73684208,true,0.0
0,47,394.73684208,394.73684208,true,0.0
0,48,1.65779652,394.73684208,true,0.0
0,49,6.38546832,6.38546832,false,0.001
0,50,10.566194939999999,10.566194939999999,false,0.001
0,51,394.73684208,394.73684208,true,0.001
0,52,6.84208986,6.84208986,false,0.001
0,53,1.8210902400000002,1.8210902400000002,false,0.001
0,54,4.97898498,4.97898498,false,0.001
0,55,8.081057159999999,394.73684208,true,0.001
0,56,394.73684208,394.73684208,true,0.0
0,57,394.73684208,394.73684208,true,0.0
0,58,6.37461798,394.73684208,true,0.001
0,59,3.22797156,3.22797156,false,0.0
0,60,3.6900858000000003,3.6900858000000003,false,0.049
0,61,0.77848026,0.77848026,false,0.0
0,62,4.76471868,4.76471868,false,0.0
0,63,2.1970199999999998,5.6269800000000005,false,0.001
0,64,1.8210902400000002,1.8210902400000002,false,0.001
0,65,4.97898498,4.97898498,false,0.001
0,66,6.9871365,394.73684208,true,0.001
0,67,394.73684208,394.73684208,true,0.0
0,68,394.73684208,394.73684208,true,0.001
0,69,394.73684208,394.73684208,true,0.001
0,70,6.12762792,394.73684208,true,0.001
